id,JUST_IND,JUST_100,WGT_SCORE,PAY,TREAT,SUPPLY,COMM,JOBS,PROD,CUST,LEAD,ENV,INVEST,PAY.LIVING,PAY.PTO,PAY.HEALTH,PAY.FAIR,PAY.RETIRE,PAY.DISC,PAY.CEO,TREAT.SAFE,TREAT.WLB,TREAT.EDU,TREAT.DISC,TREAT.LAYOFF,TREAT.RESPECT,SUPPLY.ABUSE,SUPPLY.CONFLICT,SUPPLY.REPRESS,COMM.RELS,COMM.CHARITY,JOBS.US,PROD.BEN,PROD.QUAL,CUST.FAIR,CUST.RELS,CUST.DISC,CUST.PRIV,LEAD.LAWS,LEAD.INTEGRITY,LEAD.TRUTH,LEAD.TAX,LEAD.POLITICS,ENV.POLLUTION,ENV.MGMT,ENV.EFFICIENT,INVEST.ACCURATE,INVEST.PROFIT,INVEST.RETURN
83,4,No,52.90296898,52.56104657,60.4087298,57.18110134,78.97692035,33.31140246,43.19435574,49.07459871,56.32385822,50.5630993,30.45095965,54.81125224,65.07581144,66.90455559,53.95315115,78.86159703,50,19.61043882,57.46978174,73.20717833,54.85226231,58.84844533,50,67.56811671,65.73443674,50,50,66.54248432,117.6114089,33.31140246,38.94696452,46.80631048,50,36.77686911,50,56.74425222,53.38027266,62.70952461,50,59.0669506,56.68096972,32.12901261,62.98844212,56.53620295,16.59398243,50.48828984,50.41810879
84,4,No,53.58946146,49.92162602,59.72506783,36.7104303,38.49919625,39.01758133,113.1403517,44.99815541,51.61650787,48.0885497,30.83384832,54.81125224,65.07581144,36.52096658,41.77505209,32.0671132,50,74.31307116,64.44851967,53.71069251,75.33976874,58.84844533,50,56.44713354,20.8813615,50,50,38.7793985,37.62859219,39.01758133,131.0555935,97.90534286,50,56.61156544,50,27.31478797,53.39090902,51.46470508,50,50.48390736,47.18696012,29.7778617,56.74297889,58.45288245,16.59398243,53.3011197,47.87058332
85,4,Yes,56.16327487,51.21836869,61.69557722,63.21446546,71.89686336,50,85.52512992,49.07459871,56.47922844,51.32460246,24.97470895,54.81125224,65.07581144,41.02703403,58.11222938,79.33049349,50,18.90760426,62.50837791,87.54052044,54.85226231,58.84844533,50,64.00104584,78.95407836,50,50,62.60492083,100.7674488,50,131.0555935,46.80631048,50,36.77686911,50,56.74425222,53.92989399,64.6223939,50,51.10481419,81.09413728,33.82503634,59.77120124,61.01888727,16.59398243,33.71286305,43.32458326
86,4,No,55.07273986,54.58252117,59.95767523,63.21446546,56.0829091,42.91339695,43.19435574,53.32508149,55.68325828,51.07458294,59.46446966,54.81125224,49.67923805,64.42810031,47.38177443,58.86310019,50,70.20471694,41.81353249,70.2309032,70.21789213,58.84844533,50,79.21262451,78.95407836,50,50,62.02239559,37.62859219,42.91339695,38.94696452,46.80631048,50,56.61156544,50,56.74425222,51.67842442,64.51141748,50,54.64932869,62.10611807,46.13836328,58.19005492,48.12204653,68.31942899,28.5124767,80.38463501
87,4,No,53.39170058,51.82691842,55.80992135,50.65308605,48.28762439,50,61.81989638,44.82411593,56.86962465,59.24786419,40.01364163,54.81125224,65.07581144,71.78243583,55.17487003,72.61509165,50,9.369095859,64.44851967,42.52258935,70.21789213,58.84844533,50,44.48167471,51.43097007,50,50,51.71821345,37.62859219,50,79.47476128,46.80631048,50,16.94217278,50,56.74425222,53.83129443,65.44262571,50,52.8537703,78.38156311,61.93086089,66.7653452,47.17239577,16.59398243,75.319548,71.08607877
89,4,Yes,55.72015726,61.42191735,62.47530254,59.02733899,31.68353954,50,43.19435574,53.32508149,58.33231331,17.46907507,52.00497303,54.81125224,65.07581144,85.28455159,69.17196539,76.45928836,50,41.32167869,50.29772402,81.74641649,61.73327931,58.84844533,50,79.87402181,69.77970893,50,50,29.77013575,37.62859219,50,38.94696452,46.80631048,50,56.61156544,50,56.74425222,50.7404849,71.14530703,50,59.18208564,78.38156311,37.39545768,-14.14440526,32.86037979,68.31942899,21.43180337,41.45498557
90,4,Yes,56.41369643,58.80327535,64.38749176,46.46595958,59.01308974,46.50016773,43.19435574,53.32508149,55.91109141,39.2403008,64.22409016,54.81125224,49.67923805,75.05894116,67.56763119,43.14375495,50,53.41571462,64.44851967,73.80768493,27.63928345,58.84844533,50,83.36083009,42.25660064,50,50,65.89564924,37.62859219,46.50016773,38.94696452,46.80631048,50,56.61156544,50,56.74425222,49.69440488,68.56595922,50,53.15257315,63.46240516,13.75480273,58.19017133,45.3694907,68.31942899,46.29671589,80.60354919
91,4,No,52.53200709,45.75165573,57.1631847,46.46595958,50.47747595,50,73.67251315,49.07459871,56.40111001,48.47255691,43.2958651,54.81125224,34.28266467,41.00029386,47.62525691,45.94607126,50,27.48206149,55.82566741,79.45194764,95.82727517,58.84844533,50,43.75371819,42.25660064,50,50,51.71821345,46.62243508,50,105.2651774,46.80631048,50,36.77686911,50,56.74425222,54.34070083,65.17254726,50,52.89626061,56.68096972,41.04627624,57.68767815,45.82069198,16.59398243,75.95186359,92.82390352
92,4,No,52.0393225,47.90679663,54.63368092,59.02733899,36.90104456,42.28559866,43.19435574,53.32508149,55.55938797,54.58611094,67.6595787,54.81125224,49.67923805,41.00029386,39.10005754,56.39730822,50,55.6521793,32.59862535,57.06089992,80.46164535,58.84844533,50,67.81449769,69.77970893,50,50,30.9361449,55.43432162,42.28559866,38.94696452,46.80631048,50,56.61156544,50,56.74425222,54.50490234,66.39633507,50,49.32433301,30.91151508,17.96004612,58.90585612,90.92790926,68.31942899,65.56062376,68.83338127
94,4,No,54.25836282,58.96335531,55.52561417,46.46595958,53.15276363,50,43.19435574,53.32508149,53.01831504,50.44400689,58.54279599,54.81125224,65.07581144,84.80863122,67.21979908,58.56391156,50,34.39591729,35.91265108,75.54013507,41.24577288,58.84844533,50,73.91165795,42.25660064,50,50,58.14918842,37.62859219,50,38.94696452,46.80631048,50,56.61156544,50,56.74425222,54.36812123,48.25938575,50,69.70597673,9.210921688,46.27939374,49.09749674,56.78448196,68.31942899,49.70085638,34.62804101
95,4,No,52.71550292,50.17055508,57.66809597,63.21446546,83.17682558,50,43.19435574,49.07459871,50.86780316,47.43512159,54.10817533,54.81125224,34.28266467,42.66361733,45.18943834,81.7981711,50,52.4218462,59.27480832,38.8444864,59.97413892,58.84844533,50,61.21898225,78.95407836,50,50,77.51531724,100.7674488,50,38.94696452,46.80631048,50,36.77686911,50,56.74425222,51.94286781,62.69044402,50,24.92118674,68.8875535,31.02371103,56.1304932,55.5965559,68.31942899,28.61763734,42.8002485
97,4,No,52.42329934,56.25414402,51.81410959,46.46595958,53.15276363,57.027181,43.19435574,53.32508149,47.15028276,51.19794564,66.88821657,50,49.67923805,41.00029386,73.77461237,50,50,50,40.33339531,51.082948,31.00201966,58.84844533,50,62.51642708,42.25660064,50,50,58.14918842,37.62859219,57.027181,38.94696452,46.80631048,50,56.61156544,50,56.74425222,54.50490234,35.96636078,50,52.8414344,13.27978295,63.38091641,44.55140925,45.3694907,68.31942899,64.93571716,64.60869073
103,4,No,51.88274507,54.7585687,50.39942092,59.02733899,62.61160178,50,43.19435574,53.32508149,49.40678418,52.24002614,53.09038744,54.81125224,65.07581144,62.29741576,48.81285511,65.21708719,50,60.70154543,56.04123872,70.52801697,80.46164535,58.84844533,50,22.11609839,69.77970893,50,50,50.33121562,100.7674488,50,38.94696452,46.80631048,50,56.61156544,50,56.74425222,54.50490234,43.49676538,50,43.9691829,70.24384059,42.35886224,67.28267938,45.3694907,68.31942899,30.0395309,33.05680216
104,4,No,51.43994301,56.32376347,51.34676811,46.46595958,35.57182047,41.88227755,43.19435574,53.32508149,52.23103116,46.07190466,57.5096235,50,49.67923805,52.71419709,70.03458902,50.85100479,50,50,64.44851967,31.44175836,27.63928345,58.84844533,50,40.18860494,42.25660064,50,50,34.90985243,37.62859219,41.88227755,38.94696452,46.80631048,50,56.61156544,50,56.74425222,54.50490234,52.01280221,50,57.26590959,10.56720877,48.30254423,44.55140925,45.3694907,68.31942899,24.04974211,75.02123766
105,4,No,50.87253388,49.12080344,49.71792427,50.65308605,48.28762439,53.0094062,43.19435574,49.07459871,54.0609612,50.7024665,68.29730462,54.81125224,65.07581144,64.42810031,30.62487973,10.6457733,50,82.65417135,41.73307636,47.71508777,54.85226231,58.84844533,50,46.93038287,51.43097007,50,50,51.71821345,37.62859219,53.0094062,38.94696452,46.80631048,50,36.77686911,50,56.74425222,52.52834894,60.36221916,50,55.78834321,26.84265382,45.55391778,58.18902021,47.54480783,68.31942899,67.30290337,70.05153274
106,4,No,52.81866748,48.60793804,59.78008175,54.84021252,41.27159519,43.00379264,60.12666541,49.07459871,55.40176904,49.06115109,44.32235126,54.81125224,65.07581144,64.42810031,48.7780719,68.84317791,50,6.333881518,60.99937877,39.40931652,54.85226231,58.84844533,50,69.20273288,60.6053395,50,50,40.35257782,44.12703359,43.00379264,75.79041612,46.80631048,50,36.77686911,50,56.74425222,49.70492058,62.96159925,50,55.71021587,87.87557272,43.65877009,59.67154678,42.43769573,16.59398243,79.04046137,94.25717348
108,4,No,50.73347421,55.52894859,51.7696996,46.46595958,56.0829091,29.64196174,43.19435574,53.32508149,49.52395148,50.9198254,56.32829666,54.81125224,65.07581144,41.00029386,57.02036782,52.91515489,50,69.5728901,55.17895349,42.99408979,80.46164535,58.84844533,50,35.15092033,42.25660064,50,50,62.02239559,37.62859219,29.64196174,38.94696452,46.80631048,50,56.61156544,50,56.74425222,54.50490234,42.34100228,50,55.5375133,20.06121838,48.15445658,58.14859859,45.3694907,68.31942899,36.83873046,43.04034792
115,4,No,51.14232869,52.85012263,50.997182,54.84021252,53.15276363,44.93560568,43.19435574,53.32508149,51.19800041,50.35967302,53.08415714,54.81125224,49.67923805,45.78805882,54.64219,13.89178133,50,73.51331001,64.44851967,40.66712669,70.21789213,58.84844533,50,25.28744953,60.6053395,50,50,58.14918842,37.62859219,44.93560568,38.94696452,46.80631048,50,56.61156544,50,56.74425222,49.41296711,50.68006445,50,57.89778166,50,47.17304507,58.19017133,44.56399128,68.31942899,41.69580116,11.3807677
116,4,No,50.60883175,51.87629089,50.72846308,46.46595958,56.0829091,39.41593803,43.19435574,44.99815541,55.05715917,49.87864436,62.18927614,50,49.67923805,52.71419709,50,79.3795202,50,50,54.80246993,41.19899925,56.6114027,58.84844533,50,38.05837132,42.25660064,50,50,62.02239559,37.62859219,39.41593803,38.94696452,46.80631048,50,56.61156544,50,27.31478797,54.50490234,60.96821234,50,52.55907942,50,59.50016013,44.55140925,45.3694907,68.31942899,53.19197704,53.60295699
118,4,No,50.61456206,49.74314952,51.86837308,46.46595958,53.15276363,41.22516227,43.19435574,53.32508149,52.45383827,53.63425008,58.77182743,50,49.67923805,41.00029386,48.73865093,68.42582235,50,50,59.6254948,48.60524472,46.36764949,58.84844533,50,38.48000004,42.25660064,50,50,58.14918842,37.62859219,41.22516227,38.94696452,46.80631048,50,56.61156544,50,56.74425222,52.84355946,49.26542511,50,60.66513463,50,65.7418367,49.08639143,45.3694907,68.31942899,53.53502602,29.11105065
119,4,No,51.07293409,47.25836887,48.44930259,46.46595958,36.56697217,84.51547391,43.19435574,44.99815541,54.56797538,54.21860509,58.99372852,50,34.28266467,50,50,14.24942487,50,50,40.33339531,41.19899925,35.25963645,58.84844533,50,50,42.25660064,50,50,36.22529181,37.62859219,84.51547391,38.94696452,46.80631048,50,56.61156544,50,27.31478797,54.50490234,56.82325937,50,56.87664349,50,71.59054457,44.55140925,46.13572219,68.31942899,45.6008398,45.38484814
124,4,No,53.5658429,55.49982378,76.11948131,59.02733899,53.31022332,15.94920566,43.19435574,44.82411593,46.14702595,51.88661916,16.80738671,54.81125224,65.07581144,73.67943984,57.91313691,54.44503958,50,39.82534794,51.43378515,83.53019806,75.33976874,119.523499,50,61.21059243,69.77970893,50,50,46.19309884,75.42352736,15.94920566,38.94696452,46.80631048,50,16.94217278,50,56.74425222,49.45122166,33.91994934,50,54.64932869,53.96839555,49.2658502,51.57790402,55.22941675,16.59398243,24.29406271,3.793272922
129,4,No,51.9162172,52.50948338,53.62390209,46.46595958,47.86761566,43.80401868,43.19435574,53.32508149,55.63730707,51.33092323,50.82433107,50,65.07581144,54.39044086,55.41967758,44.89111709,50,50,49.97944506,57.5363534,46.36764949,58.84844533,50,53.91251058,42.25660064,50,50,51.16302572,37.62859219,43.80401868,38.94696452,46.80631048,50,56.61156544,50,56.74425222,54.50490234,60.02226778,50,58.03073522,50,63.77207317,44.55140925,45.3694907,68.31942899,25.93494439,24.85634768
131,5,Yes,56.54745842,47.95220576,64.23811713,47.25523623,70.45515615,50,73.18979774,49.37293826,58.87549481,55.30126875,59.22960878,59.41554471,30.86447079,50.47542713,58.79270903,64.37264391,50,-5.250862623,64.35568887,67.77774865,68.71262038,55.21286035,55.24549996,75.62243531,43.98597653,50,50,61.7047773,97.64307291,50,100.4592821,50,47.92480749,33.39092793,50,61.88146866,55.64552,62.66928509,50,65.32180506,86.18724827,51.9572878,65.36420773,47.00150131,67.07270909,51.53900712,41.15308032
132,5,Yes,55.55524462,44.65722476,64.59762748,47.25523623,83.70109899,71.57747516,56.25318925,53.29320273,57.00769892,54.02122335,43.54689899,17.0455935,62.30141164,78.63804147,65.57625286,29.69507628,50,7.4099732,64.35568887,65.95030199,83.42672128,55.21286035,54.52653335,73.88017088,43.98597653,50,50,61.7047773,152.0449014,71.57747516,63.6064766,50,58.31864008,53.80578262,50,52.66999461,55.23590989,66.92488269,50,45.81676855,89.92489832,52.73615619,65.36420773,41.848621,39.02468701,49.11357423,51.86797566
133,5,No,53.36447841,64.06756399,54.33669073,47.25523623,57.11930872,30.12201529,41.18352602,51.27342622,47.80169479,52.3453382,62.83048858,73.53886179,62.30141164,70.82324206,61.78676841,58.3523617,50,69.06664534,64.35568887,62.69080912,68.71262038,55.21286035,55.24549996,36.43393281,43.98597653,50,50,61.7047773,42.87200122,30.12201529,30.8160057,50,58.31864008,56.54296778,50,43.45852057,56.77125419,38.96194308,50,42.67345162,34.79456,53.00880926,52.78313928,51.06692452,67.07270909,50.91716025,67.44282723
134,5,No,55.53509777,56.4626936,64.2066066,64.4723908,38.60460525,22.356243,73.58089855,52.26785908,49.5998538,50.4791217,54.15454812,73.53886179,30.86447079,43.18238622,59.80467608,38.54498389,50,55.13362171,57.33056453,20.53607964,53.99851948,115.1607544,55.24549996,29.89694486,81.71030555,50,50,37.23115204,42.87200122,22.356243,30.8160057,109.947894,58.31864008,44.96694786,50,55.74047368,56.77125419,34.88279696,50,60.24445601,43.20427263,54.18509998,46.49260506,51.06692452,39.02468701,84.18875346,60.81885752
137,5,No,54.32310737,43.76154473,58.94832222,47.25523623,57.11930872,79.87099741,57.92759334,49.23563728,58.14215492,56.58898338,49.26534694,17.0455935,62.30141164,62.45271647,58.03998845,13.1829913,50,39.53952099,57.33056453,86.32010539,73.61732068,55.21286035,55.24549996,55.91682144,43.98597653,50,50,61.7047773,42.87200122,79.87099741,67.24985588,50,47.86855636,44.96694786,50,52.66999461,52.72201881,68.81540164,50,57.6817605,77.77753564,53.65272191,65.36420773,49.37420654,39.02468701,62.62939902,66.70154516
138,5,No,54.36840796,51.67645191,61.12069012,47.25523623,57.11930872,50,41.18352602,49.78717208,55.63643764,52.46009687,67.38940005,73.53886179,46.58294121,63.18920937,34.37954316,65.76779098,50,43.77749496,50.30544019,87.57596279,68.71262038,55.21286035,55.24549996,73.34542009,43.98597653,50,50,61.7047773,42.87200122,50,30.8160057,50,58.31864008,33.39092793,50,55.74047368,56.77125419,63.43556881,50,49.58325836,32.92573497,42.78954699,52.78313928,63.03792867,67.07270909,59.09990363,84.07985276
139,5,No,52.11352015,58.83501439,46.46512682,58.73333928,57.11930872,50,41.18352602,46.06074122,51.8667056,52.58388977,64.70702475,73.53886179,30.86447079,57.49918538,61.73716218,72.64965071,50,42.69096235,43.28031585,36.74365696,53.99851948,55.21286035,55.24549996,37.0544351,69.13552921,50,50,61.7047773,42.87200122,50,30.8160057,50,58.31864008,56.54296778,50,25.03557248,56.77125419,56.11321743,50,38.85480197,30.12249743,53.71051439,52.78313928,51.06692452,67.07270909,54.04727364,74.73276157
142,5,Yes,56.52564962,61.94075887,57.11203147,47.25523623,57.11930872,58.85448826,41.18352602,57.22923308,53.55073155,49.47727918,66.59742418,73.53886179,62.30141164,67.62078476,57.061236,49.76107576,50,69.76238909,50.30544019,63.20885423,62.5,55.21286035,55.24549996,64.40684832,43.98597653,50,50,61.7047773,42.87200122,58.85448826,30.8160057,50,58.31864008,68.11898771,50,55.74047368,56.77125419,60.70278137,50,38.02848023,50,50.70829271,46.49260506,51.66776778,67.07270909,73.62839281,51.58850835
144,5,No,52.36224765,47.50849237,53.7383957,52.99428775,57.11930872,33.93703502,76.22045544,56.48611122,51.59466417,58.97027796,51.73831321,59.41554471,46.58294121,43.18238622,38.03832599,55.71382692,50,46.46144709,43.28031585,58.44998559,53.52202098,55.21286035,55.24549996,61.71449845,56.56075287,50,50,61.7047773,42.87200122,33.93703502,107.0537688,50,58.31864008,56.54296778,50,61.88146866,56.77125419,61.02969609,50,24.75242723,50,58.43382465,65.36420773,51.89559976,67.07270909,33.17487279,22.94211872
146,5,No,52.45150345,57.56851895,53.70004691,47.25523623,38.60460525,32.87200827,41.18352602,52.26785908,52.08719975,52.25988033,69.12953355,73.53886179,62.30141164,50,46.27339118,63.7177411,50,68.32181368,43.28031585,51.87233394,62.5,55.21286035,55.24549996,60.73388696,43.98597653,50,50,37.23115204,42.87200122,32.87200827,30.8160057,50,58.31864008,44.96694786,50,55.74047368,56.77125419,44.48916553,50,57.83549478,50,59.39571451,46.49260506,51.09814192,67.07270909,72.31444815,71.70222606
150,5,No,52.78879545,54.95851472,56.48259562,47.25523623,57.11930872,50,8.786153499,58.96679822,55.65246557,53.90347728,61.52317281,73.53886179,62.30141164,71.93005429,26.83637701,57.18986283,50,80.35467374,57.33056453,59.7987814,62.5,55.21286035,55.24549996,55.08312055,43.98597653,50,50,61.7047773,42.87200122,50,30.8160057,-9.947894041,58.31864008,68.11898771,50,61.88146866,56.77125419,62.88123168,50,47.7219755,50,57.59211263,52.78313928,51.06692452,67.07270909,61.15038989,39.32564164
153,6,No,55.76806202,79.30092052,59.1181771,55.29168342,56.9548154,50,32.81932678,48.27274621,41.68342593,42.32749881,16.71644289,75.24675665,69.25309825,58.0255966,87.91701286,62.81274831,88.4863788,81.90788455,49.53519713,57.39829197,70.18611863,60.22147991,53.57142857,67.66236738,59.31520297,50,53.57142857,61.3990749,43.14625245,50,39.80884025,26.87548856,53.57142857,38.85261713,50,49.72502757,33.53244091,45.14668875,56.07645648,29.29362145,86.72203722,33.17581133,49.4553289,44.14027827,-2.164053096,25.57323141,78.1530252
154,6,No,52.26186913,49.08024512,64.98667658,50.23588803,56.9548154,75.0756574,32.81932678,25.119295,56.64476132,49.02377574,26.93234443,23.35064575,50.75502346,55.6464123,69.69486638,46.27158066,47.61518423,41.32819173,67.63146046,42.4311338,72.38044493,60.22147991,53.57142857,75.08114168,48.23750208,50,53.57142857,61.3990749,43.14625245,75.0756574,39.80884025,26.87548856,53.57142857,5.571312196,50,-6.898736241,54.83562016,56.73793672,56.07645648,57.79216127,77.04676993,39.93743024,64.23755229,41.04632619,-2.164053096,60.29927069,85.01730065
155,6,Yes,58.00287285,59.74147675,70.5967457,61.55979508,61.51321203,48.95220322,32.81932678,48.1718988,56.48523252,42.19868808,58.754306,40.64934939,50.75502346,83.35219747,83.11765815,50.6437017,47.61518423,40.50328043,67.63146046,88.2592291,72.38044493,60.22147991,53.57142857,87.12093386,73.0491975,50,53.57142857,61.3990749,61.86784247,48.95220322,39.80884025,26.87548856,53.57142857,38.382017,50,49.72502757,55.32323863,53.80125321,56.07645648,59.67569114,84.3032204,34.76212784,52.47898969,38.27855104,61.73691195,40.09971192,81.07291993
156,6,No,54.7838041,55.47743469,57.53473467,51.39667951,35.75538461,75.23345458,47.96336176,55.74717572,52.00460993,57.76967413,32.5104851,50,50.75502346,49.02538668,61.52585552,86.46729876,47.61518423,53.57383424,48.56574558,81.70016329,37.06139878,60.22147991,53.57142857,65.27940325,50.78090027,50,53.57142857,33.37664798,43.14625245,75.23345458,39.80884025,54.89791548,53.57142857,69.44456828,50,52.97200695,55.60318798,45.96197527,56.07645648,47.49909633,64.95268581,66.32608618,46.96018377,61.0558229,-2.164053096,90.08888326,68.66940015
158,6,No,54.16189761,78.18919864,36.72160029,48.00897433,35.75538461,50,47.96336176,49.33043744,49.68746144,58.57627054,57.36039708,50,69.25309825,76.58974263,114.4779129,117.0222276,47.61518423,65.98039583,42.21050729,50.93408312,6.131005228,10.13622836,53.57142857,59.71461127,43.35813453,50,53.57142857,33.37664798,43.14625245,50,39.80884025,54.89791548,53.57142857,33.07043291,50,57.84245167,55.60318798,63.56290922,56.07645648,7.812270219,23.83279983,68.6987088,46.96018377,61.0558229,61.73691195,28.00725978,93.78488239
165,6,No,52.07176262,42.90125585,58.14188948,53.1075895,38.79763404,42.62789957,47.96336176,64.75892542,57.03527484,44.60950238,62.02466244,57.94805302,50.75502346,46.46619492,53.49530181,71.39872614,47.61518423,-36.13230199,54.92098387,65.31056359,47.3245234,60.22147991,53.57142857,62.07163604,54.52965741,50,53.57142857,37.39803955,43.14625245,42.62789957,39.80884025,54.89791548,53.57142857,83.63116701,50,74.07725117,55.60318798,61.1814331,56.07645648,53.6725586,58.90564376,46.35125847,35.51454843,53.56298819,61.73691195,66.87476989,54.21032712
166,6,No,53.58226293,67.31587977,43.93760021,54.7843847,56.9548154,50,47.96336176,51.34168593,49.94488073,52.80515891,55.16873713,50,50.75502346,74.89657717,81.80322831,96.24196029,88.4863788,21.70112342,42.21050729,77.20887215,37.06139878,10.13622836,53.57142857,74.73086177,58.20366601,50,53.57142857,61.3990749,43.14625245,50,39.80884025,54.89791548,53.57142857,53.17369329,50,49.72502757,55.60318798,44.12867874,56.07645648,44.59952983,23.83279983,57.04174533,46.96018377,55.02441181,61.73691195,19.76384463,93.78488239
167,6,No,52.53932506,43.53419715,50.90188471,51.39667951,56.9548154,83.89816619,47.96336176,53.32944031,55.12489272,50.96910103,71.54194573,40.64934939,50.75502346,45.98309002,38.42079067,10.98886164,47.61518423,66.17648008,54.92098387,39.62658538,66.19436622,60.22147991,53.57142857,33.61084426,50.78090027,50,53.57142857,61.3990749,43.14625245,83.89816619,39.80884025,54.89791548,53.57142857,62.4494642,50,49.72502757,55.17028569,60.41662759,56.07645648,47.65952316,35.92688394,61.23929001,46.96018377,44.14027827,61.73691195,89.81093903,78.07843735
168,6,No,52.04478843,53.09416965,51.91726984,48.00897433,35.75538461,50,47.96336176,57.1796636,54.08983737,45.69803475,55.35700991,50,50.75502346,16.82644873,60.2181332,68.45296882,47.61518423,71.51492813,54.92098387,44.27541287,37.06139878,60.22147991,53.57142857,44.3787396,43.35813453,50,53.57142857,33.37664798,43.14625245,50,39.80884025,54.89791548,53.57142857,48.26286546,50,74.07725117,55.02132405,52.6966261,56.07645648,56.71274614,27.46102506,37.33296815,46.96018377,53.66706516,61.73691195,44.4993393,49.1931977
174,6,No,55.36636072,68.76208304,42.82912537,48.00897433,35.75538461,78.60589518,47.96336176,50.28931847,53.09497091,59.00367912,53.94489835,50,69.25309825,86.61594181,75.07142394,106.5226136,47.61518423,82.7911462,42.21050729,94.60028398,57.81396121,10.13622836,53.57142857,60.58933987,43.35813453,50,53.57142857,33.37664798,43.14625245,78.60589518,39.80884025,54.89791548,53.57142857,48.26286546,50,49.72502757,55.60318798,47.87663526,56.07645648,58.25561657,23.83279983,69.1721436,52.71930661,55.02441181,61.73691195,39.3996022,48.80051464
175,6,Yes,62.39373582,80.70686405,56.4416606,48.00897433,60.61722876,58.77527531,79.12212077,47.99253216,56.13909867,42.82591897,56.3619832,144.4415712,50.75502346,69.92984698,71.74828309,57.6495896,47.61518423,63.00228198,48.56574558,69.81958175,66.19436622,60.22147991,53.57142857,55.90613531,43.35813453,50,53.57142857,61.3990749,58.18798905,58.77527531,107.6079918,54.89791548,53.57142857,48.26286546,50,41.60760347,55.60318798,57.18890246,56.07645648,56.54637758,50.43978488,31.18322798,52.71930661,44.14027827,61.73691195,48.76159301,48.29814357
176,6,No,51.35860285,47.67236471,61.40271395,58.17208989,56.9548154,-13.75844974,47.96336176,52.02212208,58.02539344,70.47703325,46.76988238,40.64934939,50.75502346,46.19535351,62.28558,33.28171548,47.61518423,30.52504057,48.56574558,48.88443819,78.56652364,60.22147991,53.57142857,77.81826943,65.62643176,50,53.57142857,61.3990749,43.14625245,-13.75844974,39.80884025,54.89791548,53.57142857,24.19541826,50,74.07725117,55.53215313,55.59243617,56.07645648,66.15416246,83.09381198,52.2617607,75.75579796,84.78939261,61.73691195,16.56150773,41.10041658
177,6,No,53.38320309,73.1585192,52.46656397,30.91699537,5.805522739,36.8088284,47.96336176,55.62622662,41.29379021,54.28062287,53.45204514,109.8441639,50.75502346,81.9391886,63.64785929,80.57351508,47.61518423,62.81208009,29.71285982,40.90259638,78.56652364,60.22147991,53.57142857,63.54917342,10.79481822,41.16116524,53.57142857,-9.661841751,53.86348978,36.8088284,39.80884025,54.89791548,53.57142857,62.4494642,50,57.84245167,29.295577,40.54904822,56.07645648,45.2927322,84.3032204,48.04490452,52.71930661,63.22775784,61.73691195,51.82046037,22.30866729
